date,india_close,us_close,usdinr,fair_value,premium
2023-12-29,1542.9,18.38,83.19,18.54670032455824,-0.008988139218355173
2024-01-02,1534.4,18.08,83.31,18.41795702796783,-0.01834932221063612
2024-01-03,1490.0,18.04,83.3,17.88715486194478,0.008544966442952884
2024-01-04,1512.7,18.07,83.21,18.179305371950488,-0.006012626429563017
2024-01-05,1532.6,18.1,83.16,18.42953342953343,-0.017880725564400235
2024-01-08,1522.8,18.4,83.13,18.3182966438109,0.004460204885736729
2024-01-09,1529.3,18.25,83.09,18.405343603321697,-0.008440136009939092
2024-01-10,1519.9,18.1,83.01,18.30984218768823,-0.011460622409368848
2024-01-11,1494.2,18.82,83.03,17.995905094544142,0.04579346807656259
2024-01-12,1612.8,19.6,82.92,19.450072358900144,0.007708333333333428
2024-01-16,1631.6,19.47,83.05,19.64599638771824,-0.008958384407943165
2024-01-17,1640.2,19.54,83.14,19.728169352898725,-0.00953810510913311
2024-01-18,1642.6,19.83,83.15,19.75466025255562,0.003813770851089693
2024-01-19,1648.9,19.99,83.09,19.844746660247925,0.007319485717751206
2024-01-23,1642.2,19.79,83.15,19.749849669272397,0.0020329436122275
2024-01-24,1675.4,19.99,83.09,20.163677939583586,-0.008613405753849945
2024-01-25,1669.1,20.09,83.08,20.09027443428021,-1.3660056317754687e-05
2024-01-29,1656.6,20.17,83.12,19.930221366698746,0.012030906676325337
2024-01-30,1651.5,19.95,83.11,19.87125496330165,0.003962761126248715
2024-01-31,1660.9,19.86,83.02,20.00602264514575,-0.007298934312722216
2024-02-01,1657.1,20.19,82.95,19.97709463532248,0.010657473900187231
2024-02-02,1693.4,20.35,82.92,20.42209358417752,-0.003530175977323635
2024-02-05,1687.2,20.3,83.04,20.31791907514451,-0.0008819345661450484
2024-02-06,1729.5,20.61,83.03,20.829820546790316,-0.010553165654813568
2024-02-07,1693.8,20.43,82.97,20.414607689526335,0.0007539851222104765
2024-02-08,1692.1,20.19,82.97,20.3941183560323,-0.010008687429820862
2024-02-09,1669.4,20.1,83.0,20.113253012048194,-0.000658919372229505
2024-02-12,1680.1,20.14,82.95,20.254370102471366,-0.005646687697160702
2024-02-13,1684.6,19.86,83.06,20.28172405490007,-0.02079330404843871
2024-02-14,1666.2,20.18,83.02,20.06986268369068,0.005487696555035226
2024-02-15,1676.4,20.31,83.0,20.197590361445783,0.005565497494631311
2024-02-16,1701.7,20.47,83.02,20.497470489038786,-0.0013401892225421985
2024-02-20,1685.3,20.02,82.88,20.334218146718147,-0.015452679048240658
2024-02-21,1655.6,19.78,82.96,19.956605593056896,-0.008849480550857658
2024-02-22,1681.4,20.31,82.86,20.29205889452088,0.0008841441655760285
2024-02-23,1676.9,20.11,82.86,20.23775042239923,-0.00631248136442264
2024-02-26,1660.2,19.99,82.85,20.03862401931201,-0.002426514877725716
2024-02-27,1663.6,20.0,82.88,20.072393822393824,-0.003606636210627623
2024-02-28,1671.3,19.95,82.88,20.165299227799228,-0.010676718721952971
2024-02-29,1673.9,19.96,82.87,20.19910703511524,-0.011837505227313416
2024-03-01,1654.7,19.83,82.91,19.957785550597034,-0.006402792046896866
2024-03-04,1637.2,19.8,82.88,19.753861003861005,0.002335695089176637
2024-03-05,1606.5,19.29,82.86,19.3881245474294,-0.005061064425770367
2024-03-06,1617.6,19.33,82.78,19.540951920753805,-0.01079537586547985
2024-03-07,1616.5,19.39,82.78,19.52766368688089,-0.007049675224249818
2024-03-11,1600.6,19.22,82.72,19.34961315280464,-0.006698488066974817
2024-03-12,1613.0,19.42,82.77,19.487737102815032,-0.003475883446993233
2024-03-13,1611.4,19.39,82.81,19.459002535925613,-0.003546046915725465
2024-03-14,1653.3,19.66,82.82,19.962569427674477,-0.015156837839472748
2024-03-15,1634.0,19.23,82.86,19.720009654839487,-0.02484834761321897
2024-03-18,1602.7,19.17,82.89,19.33526360236458,-0.008547263992013443
2024-03-19,1561.5,18.85,83.01,18.810986628117092,0.00207396733909726
2024-03-20,1555.0,18.93,83.18,18.694397691752823,0.012602829581993769
2024-03-21,1554.7,18.21,83.15,18.697534576067348,-0.0260748054287
2024-03-22,1508.9,17.72,83.53,18.064168562193224,-0.019052554841275215
2024-03-26,1492.7,17.75,83.32,17.915266442630823,-0.0092248944865011
2024-03-27,1483.9,17.79,83.34,17.805375569954403,-0.0008635352786576789
2024-03-28,1498.1,17.93,83.35,17.973605278944213,-0.0024260730258328644
2024-04-01,1495.5,17.58,83.36,17.940259117082533,-0.020081043129388187
2024-04-02,1482.9,17.58,83.32,17.79764762361978,-0.012229010722233702
2024-04-03,1480.7,17.72,83.43,17.74781253745655,-0.0015670966434794265
2024-04-04,1486.7,17.75,83.44,17.81759348034516,-0.0037936369139706105
2024-04-05,1479.1,17.83,83.29,17.758434385880655,0.004029950645662916
2024-04-08,1476.7,17.86,83.25,17.73813813813814,0.006870048080178659
2024-04-09,1494.9,18.19,83.18,17.971868237557103,0.012137400495016548
2024-04-10,1506.8,18.0,83.37,18.073647595058173,-0.004074860631802402
2024-04-12,1484.8,17.72,83.59,17.76289029788252,-0.0024146012931034466
2024-04-15,1468.2,17.27,83.48,17.587446094873023,-0.018049584525269058
2024-04-16,1414.5,17.05,83.54,16.932008618625808,0.006968540120183775
2024-04-18,1419.3,16.51,83.53,16.991500059858733,-0.028337701683928573
2024-04-19,1411.3,16.81,83.46,16.90989695662593,-0.005907602919294375
2024-04-22,1432.8,17.3,83.47,17.165448664190727,0.007838498045784625
2024-04-23,1442.4,17.16,83.36,17.303262955854127,-0.008279534109816966
2024-04-24,1430.8,17.04,83.34,17.16822654187665,-0.0074688286273413285
2024-04-25,1438.5,17.01,83.31,17.26683471371984,-0.0148744525547444
2024-04-26,1430.3,16.94,83.38,17.153993763492444,-0.012474865412850367
2024-04-29,1434.8,16.97,83.46,17.191468967169904,-0.01288249233342642
2024-04-30,1420.6,16.71,83.44,17.025407478427613,-0.018525693368999008
2024-05-02,1414.5,16.87,83.44,16.95230105465005,-0.004854860374690739
2024-05-03,1416.3,16.93,83.43,16.97590794678173,-0.0027042999364540465
2024-05-06,1425.9,16.97,83.48,17.080737901293723,-0.006483203590714748
2024-05-07,1441.0,17.13,83.51,17.255418512752964,-0.007268355308813423
2024-05-08,1427.3,17.09,83.45,17.10365488316357,-0.0007983605408814487
2024-05-09,1439.6,16.97,83.51,17.238654053406776,-0.01558439844401216
2024-05-10,1424.9,16.87,83.54,17.056499880296865,-0.01093424099936835
2024-05-13,1423.5,16.92,83.48,17.051988500239577,-0.007740358271864922
2024-05-14,1424.7,16.95,83.5,17.062275449101797,-0.006580332701621505
2024-05-15,1420.0,17.05,83.46,17.014138509465614,0.0021077464788732403
2024-05-16,1453.4,17.24,83.46,17.41433021806854,-0.010010733452594178
2024-05-17,1443.7,17.13,83.34,17.32301415886729,-0.011142065526078881
2024-05-21,1434.2,17.01,83.31,17.21522026167327,-0.011920861804490257
2024-05-22,1454.8,17.27,83.26,17.472976219072784,-0.01161657959857032
2024-05-23,1472.4,17.4,83.27,17.68223850126096,-0.01596169519152435
2024-05-24,1465.1,17.36,83.09,17.63268744734625,-0.015464882943143743
2024-05-28,1467.1,17.32,83.16,17.64189514189514,-0.018246063663008627
2024-05-29,1451.0,17.03,83.33,17.412696507860314,-0.021978015161957187
2024-05-30,1427.5,16.87,83.28,17.1409702209414,-0.015808336252189026
2024-05-31,1406.9,16.75,83.43,16.86323864317392,-0.006715118345298143
2024-06-03,1405.9,16.85,83.14,16.910031272552324,-0.0035500391208479476
2024-06-04,1393.7,16.8,83.52,16.687021072796938,0.0067704671019586105
2024-06-05,1430.1,17.15,83.37,17.1536523929471,-0.00021292217327462115
2024-06-06,1472.3,17.54,83.47,17.638672576973764,-0.0055941044624059355
2024-06-07,1533.6,18.01,83.38,18.39289997601343,-0.020817814293166315
2024-06-10,1499.8,17.84,83.5,17.961676646706586,-0.006774236564875302
2024-06-11,1495.8,17.79,83.5,17.91377245508982,-0.006909346169273967
2024-06-12,1485.2,17.86,83.57,17.771927725260262,0.0049556962025314455
2024-06-13,1494.0,17.81,83.52,17.887931034482758,-0.004356626506024086
2024-06-14,1488.9,17.79,83.54,17.822599952118747,-0.001829135603465759
2024-06-18,1498.2,17.91,83.42,17.959721889235194,-0.002768522226671899
2024-06-20,1515.4,18.27,83.62,18.12245874192777,0.008141348818793581
2024-06-21,1532.7,18.06,83.53,18.349096133125823,-0.015755333724799425
2024-06-24,1527.2,18.14,83.42,18.307360345240948,-0.009141697223677192
2024-06-25,1542.0,18.34,83.4,18.489208633093526,-0.008070038910505839
2024-06-26,1540.7,18.22,83.55,18.440454817474567,-0.011954955539689838
2024-06-27,1573.4,18.63,83.44,18.856663470757432,-0.012020338121266239
2024-06-28,1566.8,18.62,83.33,18.802352094083762,-0.00969836609650232
2024-07-01,1590.8,18.76,83.44,19.065196548418026,-0.016008046266029585
2024-07-02,1621.1,19.23,83.5,19.41437125748503,-0.009496638085250697
2024-07-03,1627.4,19.37,83.48,19.49448969813129,-0.006385891606243033
2024-07-05,1647.5,19.43,83.47,19.73763028633042,-0.015585978755690455
2024-07-08,1661.7,19.5,83.45,19.912522468544037,-0.020716735872901126
2024-07-09,1657.2,19.3,83.47,19.853839702887267,-0.027895848419020153
2024-07-10,1648.3,19.37,83.5,19.74011976047904,-0.018749620821452262
2024-07-11,1652.7,19.89,83.57,19.77623549120498,0.005752586676347704
2024-07-12,1711.8,20.4,83.48,20.50551030186871,-0.005145460918331679
2024-07-15,1707.1,20.31,83.55,20.43207660083782,-0.00597475250424695
2024-07-16,1726.1,20.66,83.6,20.64712918660287,0.0006233706042524378
2024-07-18,1758.1,22.25,83.58,21.034936587700408,0.057764063477617755
2024-07-19,1793.0,21.68,83.7,21.42174432497013,0.012055772448410496
2024-07-22,1810.9,21.79,83.65,21.648535564853557,0.006534596057208963
2024-07-23,1836.9,22.08,83.68,21.951481835564053,0.005854646415155873
2024-07-24,1834.0,21.86,83.72,21.906354515050168,-0.0021160305343511654
2024-07-25,1824.9,22.01,83.7,21.802867383512545,0.009500246588854289
2024-07-26,1878.9,22.79,83.7,22.448028673835125,0.015233913460003246
2024-07-29,1871.1,22.6,83.75,22.34149253731343,0.011570733792956034
2024-07-30,1877.2,22.61,83.7,22.427718040621265,0.008127530364372415
2024-07-31,1868.3,22.13,83.73,22.313388271826106,-0.008218755017930679
2024-08-01,1852.6,22.3,83.7,22.133811230585422,0.007508366619885631
2024-08-02,1821.2,21.77,83.79,21.735290607471057,0.0015969141225566919
2024-08-05,1751.9,20.8,83.83,20.89824645115114,-0.004701181574290891
2024-08-06,1751.1,20.99,83.91,20.868787987129068,0.005808291930786247
2024-08-07,1791.7,20.97,83.96,21.339923773225348,-0.017334821677736367
2024-08-08,1743.2,21.14,83.95,20.764740917212627,0.01807193666819651
2024-08-09,1770.8,21.3,83.92,21.10104861773117,0.009428506889541666
2024-08-12,1797.4,21.31,83.92,21.418017159199238,-0.005043284744631227
2024-08-13,1797.5,21.59,83.97,21.406454686197453,0.00857429763560491
2024-08-14,1823.3,21.75,83.91,21.729233702776785,0.0009556847474359031
2024-08-16,1859.0,22.01,83.95,22.14413341274568,-0.006057288864981025
2024-08-19,1864.8,22.26,83.82,22.247673586256266,0.000554054054054065
2024-08-20,1872.2,22.31,83.79,22.34395512591001,-0.0015196560196559794
2024-08-21,1872.7,22.57,83.93,22.312641486953414,0.01153420195439736
2024-08-22,1880.3,22.34,83.93,22.40319313713809,-0.0028207200978566105
2024-08-23,1862.1,22.34,83.91,22.191633893457276,0.006685677460931183
2024-08-26,1876.2,22.44,83.87,22.37033504232741,0.0031141669331629096
2024-08-27,1900.1,22.8,83.91,22.644500059587653,0.0068670069996317196
2024-08-28,1939.1,23.0,83.9,23.11203814064362,-0.004847609715847412
2024-08-29,1933.4,23.2,83.84,23.060591603053435,0.006045308782455683
2024-08-30,1943.7,23.28,83.83,23.18621018728379,0.0040450686834387906
2024-09-03,1941.3,22.98,83.94,23.12723373838456,-0.0063662494204914655
2024-09-04,1922.5,23.06,83.95,22.900536033353184,0.006963328998699669
2024-09-05,1933.2,22.9,83.96,23.02525011910434,-0.005439685495551627
2024-09-06,1901.9,22.54,83.91,22.66595161482541,-0.005556864188443256
2024-09-09,1894.7,22.62,83.93,22.574764684856426,0.0020038000738904493
2024-09-10,1912.3,22.93,83.95,22.779035139964265,0.006627359723892612
2024-09-11,1910.2,22.92,83.95,22.754020250148898,0.007294524133598657
2024-09-12,1950.5,23.25,83.92,23.242373689227836,0.0003281209946166541
2024-09-13,1944.1,23.2,83.88,23.17715784453982,0.000985546011007532
2024-09-16,1950.3,23.19,83.89,23.248301347002027,-0.0025077680356867527
2024-09-17,1952.6,22.97,83.75,23.31462686567164,-0.014781573286899552
2024-09-18,1892.2,22.48,83.75,22.593432835820895,-0.0050206109290772405
2024-09-19,1894.2,22.69,83.68,22.63623326959847,0.0023752507654948296
2024-09-20,1905.8,22.85,83.57,22.804834270671297,0.0019805331094553402
2024-09-23,1896.5,22.69,83.53,22.704417574524122,-0.0006350118639598668
2024-09-24,1898.6,22.58,83.66,22.69423858474779,-0.005033814389550306
2024-09-25,1895.3,22.56,83.56,22.68190521780756,-0.005374558117448358
2024-09-26,1900.3,22.96,83.6,22.730861244019138,0.01008051360311546
2024-09-27,1906.8,22.39,83.68,22.786806883365198,-0.0174138871407592
2024-09-30,1875.6,22.27,83.76,22.392550143266472,-0.00547280870121547
2024-10-01,1904.4,22.39,83.81,22.722825438491828,-0.014647185465238466
2024-10-03,1893.4,22.41,84.0,22.54047619047619,-0.005788528572937546
2024-10-04,1918.2,22.79,83.99,22.838433146803194,-0.0021206860598479427
2024-10-07,1934.3,22.91,83.96,23.038351595998094,-0.005571214392803614
2024-10-08,1948.6,23.32,83.95,23.21143537820131,0.004677204146566805
2024-10-09,1952.8,23.27,83.93,23.26700822113666,0.00012858459647691056
2024-10-10,1919.0,22.65,83.94,22.86156778651418,-0.009254299114122122
2024-10-11,1935.1,22.93,84.08,23.014985727878212,-0.003692625704098007
2024-10-14,1958.9,23.36,84.08,23.29804947668887,0.002659043340650147
2024-10-15,1959.3,23.02,84.04,23.313898143741074,-0.01260613484407691
2024-10-16,1920.1,22.9,84.01,22.85561242709201,0.001942086349669303
2024-10-17,1968.1,22.66,84.04,23.41861018562589,-0.03239347594126307
2024-10-18,1879.6,22.51,84.03,22.368201832678803,0.0063392743136838625
2024-10-21,1852.8,22.2,84.07,22.0387772094683,0.007315414507772067
2024-10-22,1851.6,22.16,84.06,22.027123483226266,0.006032404406999481
2024-10-23,1873.4,22.21,84.06,22.28646205091601,-0.003430874346108559
2024-10-24,1863.4,22.05,84.05,22.170136823319453,-0.005418858001502658
2024-10-25,1862.1,21.89,84.06,22.15203426124197,-0.011828902851619083
2024-10-28,1865.4,22.07,84.05,22.193932183224273,-0.005584057038704904
2024-10-29,1839.3,21.77,84.04,21.88600666349357,-0.005300494753438634
2024-10-30,1802.1,21.12,84.07,21.435708338289523,-0.014728150491093772
2024-10-31,1757.3,20.91,84.06,20.905305733999523,0.00022454902407109678
2024-11-01,1760.9,20.76,84.03,20.955611091276925,-0.009334544835027492
2024-11-04,1763.7,20.72,84.11,20.968969206990845,-0.011873221069342965
2024-11-05,1754.2,20.71,84.1,20.858501783590967,-0.007119484665374709
2024-11-06,1823.7,21.4,84.31,21.630886015893726,-0.010673904699237902
2024-11-07,1803.1,21.65,84.37,21.371340523882896,0.013038932948810311
2024-11-08,1830.0,21.75,84.34,21.697889494901588,0.0024016393442622963
2024-11-11,1860.1,22.04,84.34,22.054778278396963,-0.0006700715015320879
2024-11-12,1868.8,22.02,84.38,22.147428300545155,-0.005753638698630215
2024-11-13,1868.4,22.04,84.39,22.140063988624245,-0.004519588953114995
2024-11-14,1864.6,21.82,84.42,22.08718313195925,-0.01209674997318455
2024-11-18,1811.5,21.6,84.37,21.470901979376553,0.006012696660226524
2024-11-19,1824.8,21.73,84.36,21.631104788999526,0.004571898290223642
2024-11-20,1824.8,21.99,84.41,21.61829167160289,0.017194158263919235
2024-11-21,1834.1,21.96,84.48,21.710464015151512,0.01149381167875263
2024-11-22,1902.3,22.79,84.44,22.528422548555188,0.01161099721389891
2024-11-25,1889.7,22.84,84.24,22.432336182336183,0.018173043340212747
2024-11-26,1924.2,23.18,84.27,22.83374866500534,0.015164016214530562
2024-11-27,1924.5,22.74,84.41,22.7994313469968,-0.0026067030397506352
2024-11-29,1857.9,22.07,84.48,21.9921875,0.003538188277087073
2024-12-02,1879.8,22.2,84.74,22.18314845409488,0.0007596552824766789
2024-12-03,1892.1,22.12,84.68,22.344119036372224,-0.010030336662966932
2024-12-04,1889.3,22.52,84.69,22.3084189396623,0.009484359286508148
2024-12-05,1934.9,22.86,84.68,22.849551251771373,0.0004572846141919218
2024-12-06,1922.4,22.86,84.67,22.704617928428014,0.0068436329588015266
2024-12-09,1923.7,23.16,84.72,22.70656279508971,0.0199694339034151
2024-12-10,1948.6,23.24,84.84,22.967939651107965,0.011845222210818074
2024-12-11,1974.2,23.36,84.8,23.28066037735849,0.003407962719076174
2024-12-12,1987.0,23.25,84.84,23.42055634134842,-0.007282335178661281
2024-12-13,1999.7,23.4,84.78,23.58693087992451,-0.007925188778316716
2024-12-16,1980.1,23.35,84.89,23.32548003298386,0.001051209534872033
2024-12-17,1976.6,23.13,84.91,23.278765751972678,-0.006390620257007096
2024-12-18,1979.2,22.65,84.95,23.29841082989994,-0.027830689167340328
2024-12-19,1946.2,23.42,85.09,22.87225290868492,0.023948103997533776
2024-12-20,1922.2,22.73,85.02,22.60879792989885,0.005360836541462799
2024-12-23,1924.3,22.78,85.1,22.612220916568745,0.007419840981135906
2024-12-24,1909.1,22.77,85.14,22.423067888184168,0.015472107275679603
2024-12-26,1907.4,22.64,85.25,22.374193548387098,0.011880046136101496
2024-12-27,1916.8,22.48,85.53,22.4108499941541,0.0030855592654424058
2024-12-30,1906.0,22.1,85.47,22.300222300222302,-0.008978488982161581
2024-12-31,1880.0,21.92,85.55,21.975452951490357,-0.0025234042553191616
2025-01-02,1957.9,22.62,85.75,22.83265306122449,-0.009313550232391887
2025-01-03,1938.8,22.63,85.75,22.609912536443147,0.0008884361460697043
2025-01-06,1937.9,22.75,85.7,22.61260210035006,0.00607616492079055
2025-01-07,1930.9,22.61,85.74,22.52041054350362,0.0039781449065201535
2025-01-08,1933.2,22.78,85.89,22.50785888927698,0.012090937306021177
2025-01-10,1967.0,22.7,85.96,22.882736156351793,-0.007985765124555289
2025-01-13,1962.2,22.69,86.69,22.63467527973238,0.002444246254204474
2025-01-14,1940.1,22.51,86.63,22.39524414175228,0.005124117313540566
2025-01-15,1949.7,22.89,86.37,22.573810350816256,0.014006924142175636
2025-01-16,1928.5,21.57,86.57,22.276770243733395,-0.031726782473424975
2025-01-17,1815.5,21.19,86.55,20.97631426920855,0.010187000826218595
2025-01-21,1800.7,21.15,86.58,20.798105798105798,0.01691953129338586
2025-01-22,1856.5,21.61,86.34,21.502200602270094,0.005013412335039158
2025-01-23,1865.5,21.78,86.42,21.58643832446193,0.00896681854730641
2025-01-24,1875.5,21.68,86.2,21.75754060324826,-0.0035638496400959285
2025-01-27,1822.0,21.54,86.34,21.10261755848969,0.020726454445664233
2025-01-28,1829.8,21.53,86.52,21.148867313915858,0.018021423106350465
2025-01-29,1881.3,21.7,86.61,21.721510218219606,-0.0009902726837826004
2025-01-30,1860.0,21.82,86.55,21.49046793760832,0.01533387096774197
2025-01-31,1879.8,21.95,86.54,21.721747168939217,0.010508032769443565
2025-02-03,1863.3,21.99,87.19,21.37057001949765,0.02898518757043944
2025-02-04,1898.8,22.38,87.06,21.810245807489085,0.026123235727828265
2025-02-05,1897.1,22.31,87.08,21.785714285714285,0.024065573770491788
2025-02-06,1915.7,22.24,87.57,21.876213315062238,0.016629326094899977
2025-02-07,1903.7,21.83,87.43,21.773990621068283,0.002572306560907567
2025-02-10,1880.3,21.87,87.45,21.50142938822184,0.017141679519225628
2025-02-11,1875.7,21.97,86.76,21.619409866297833,0.016216452524390856
2025-02-12,1863.2,21.75,86.9,21.440736478711163,0.014424109059682166
2025-02-13,1843.3,21.74,86.89,21.214178846817816,0.02478630716649466
2025-02-14,1856.4,21.57,86.82,21.382170006910854,0.008784421460891867
2025-02-18,1852.0,21.41,86.96,21.297148114075437,0.0052989200863931
2025-02-19,1810.8,21.21,86.96,20.823367065317388,0.018567263088137942
2025-02-20,1825.2,21.35,86.65,21.06405077899596,0.013575224632917049
2025-02-21,1815.0,21.17,86.7,20.93425605536332,0.011261157024793578
2025-02-24,1764.1,20.83,86.72,20.342481549815496,0.02396553483362629
2025-02-25,1767.7,20.77,87.2,20.271788990825687,0.02457656842224365
2025-02-27,1764.3,20.5,87.17,20.239761385797866,0.012857790625177223
2025-02-28,1687.7,20.1,87.5,19.288,0.042098714226462164
2025-03-03,1708.6,19.83,87.35,19.560389238694906,0.013783506964766268
2025-03-04,1688.3,19.71,87.26,19.347925739170293,0.018713854172836664
2025-03-05,1711.5,20.06,86.95,19.68372627947096,0.01911598013438498
2025-03-06,1715.9,19.75,87.11,19.698082883710253,0.002635643102744778
2025-03-07,1686.0,19.86,86.88,19.4060773480663,0.023390747330960693
2025-03-10,1701.5,19.44,87.27,19.49696344677438,-0.002921657361151908
2025-03-11,1661.6,18.97,87.16,19.06379072969252,-0.0049198363023592595
2025-03-12,1590.9,18.5,87.16,18.252638825149152,0.013552077440442512
2025-03-13,1579.9,18.29,87.0,18.15977011494253,0.007171339958225165
2025-03-17,1590.1,18.57,86.79,18.321235165341626,0.013577951072259786
2025-03-18,1609.4,18.45,86.5,18.60578034682081,-0.008372685472847197
2025-03-19,1586.6,18.57,86.43,18.35705194955455,0.011600340350435223
2025-03-20,1615.6,18.06,86.31,18.718572587185726,-0.03518284228769508
2025-03-21,1592.6,18.32,86.01,18.516451575398207,-0.010609569257817308
2025-03-24,1592.8,18.59,85.56,18.6161757830762,-0.0014060773480661926
2025-03-25,1628.5,18.83,85.77,18.986825230266994,-0.008259686828369861
2025-03-26,1599.5,18.66,85.71,18.661766421654416,-9.465457955615264e-05
2025-03-27,1603.6,18.67,85.79,18.692155262851145,-0.0011852706410573344
2025-03-28,1570.7,18.17,85.51,18.36861185826219,-0.010812567644998938
2025-04-01,1526.5,18.2,85.46,17.862157734612687,0.01891385522436928
2025-04-02,1550.2,18.39,85.52,18.126753975678206,0.014522513224100031
2025-04-03,1496.5,17.35,85.44,17.515215355805243,-0.00943267624457056
2025-04-04,1451.7,16.58,85.24,17.030736743313,-0.026466074257766925
2025-04-07,1396.8,16.78,85.85,16.27023878858474,0.03133089919816734
2025-04-08,1428.8,16.42,86.24,16.567717996289424,-0.008916013437849757
2025-04-09,1403.7,17.66,86.64,16.201523545706372,0.09002094464629185
2025-04-11,1409.5,16.88,86.06,16.3781082965373,0.030644058176658273
2025-04-15,1426.0,17.03,85.76,16.627798507462686,0.024188499298737787
2025-04-16,1413.1,16.58,85.67,16.494688922610013,0.005172033118675312
2025-04-17,1419.5,16.14,85.37,16.62762094412557,-0.029325959845015848
2025-04-21,1451.0,16.58,85.18,17.034515144400093,-0.02668201240523782
2025-04-22,1422.8,16.86,85.19,16.701490785303438,0.009490722518976646
2025-04-23,1474.9,17.23,85.42,17.266448138609224,-0.0021109227744252612
2025-04-24,1471.4,17.36,85.3,17.249706916764364,0.006393910561369953
2025-04-25,1480.2,17.4,85.43,17.326466112606813,0.004244021078232629
2025-04-28,1482.1,17.33,85.02,17.432368854387203,-0.005872343296673743
2025-04-29,1497.5,17.57,85.27,17.561862319690395,0.00046337228714521395
2025-04-30,1500.1,17.6,84.49,17.75476387738194,-0.008716752216518908
2025-05-02,1506.8,17.88,84.5,17.831952662721893,0.0026944518184230937
2025-05-05,1508.6,17.85,84.27,17.901981725406433,-0.002903685536258749
2025-05-06,1511.5,17.77,84.45,17.898164594434576,-0.007160767449553407
2025-05-07,1508.3,17.71,84.82,17.782362650318323,-0.004069349598886163
2025-05-08,1511.4,17.49,85.67,17.642115092797948,-0.008622270742358329
2025-05-09,1507.6,17.49,85.38,17.65753103771375,-0.009487795171132962
2025-05-12,1626.9,18.65,85.38,19.054813773717502,-0.021244698506362014
2025-05-13,1568.6,18.38,85.35,18.378441710603397,8.478898380714917e-05
2025-05-14,1592.4,18.46,85.29,18.67041857193106,-0.011270158251695528
2025-05-15,1613.0,18.72,85.52,18.86108512628625,-0.007480223186608792
2025-05-16,1589.9,18.31,85.49,18.597496783249504,-0.015458896785961462
2025-05-19,1559.8,18.33,85.37,18.271055405880283,0.003226118733171024
2025-05-20,1560.6,18.24,85.63,18.22492117248628,0.0008273740868895985
2025-05-21,1568.5,18.16,85.65,18.31290134267367,-0.008349378386993789
2025-05-22,1547.5,18.04,85.97,18.000465278585555,0.0021963166397414025
2025-05-23,1564.8,18.11,85.17,18.372666431842198,-0.014296587423312968
2025-05-27,1570.1,18.49,85.3,18.406799531066824,0.004520094261511787
2025-05-28,1571.8,18.36,85.39,18.407307647265487,-0.002570047079781146
2025-05-29,1585.6,18.46,85.49,18.54719850274886,-0.004701437941473152
2025-05-30,1562.7,18.19,85.5,18.277192982456143,-0.004770589364561428
2025-06-02,1553.8,18.19,85.33,18.209305050978553,-0.0010601750547044597
2025-06-03,1543.0,18.04,85.59,18.027806986797522,0.0006763447828905811
2025-06-04,1551.2,17.85,85.85,18.068724519510777,-0.012105144404332191
2025-06-05,1554.3,17.93,85.8,18.115384615384617,-0.010233545647558517
2025-06-06,1563.8,18.2,85.66,18.255895400420265,-0.00306177260519247
2025-06-09,1572.9,18.29,85.64,18.36641756188697,-0.004160722232818381
2025-06-10,1596.0,18.51,85.57,18.651396517471078,-0.007581015037594008
2025-06-11,1631.1,18.61,85.51,19.074961992749383,-0.024375513457176035
2025-06-12,1608.6,18.56,85.55,18.80303915838691,-0.012925525301504481
2025-06-13,1602.0,18.42,86.08,18.610594795539033,-0.01024119850187255
2025-06-16,1623.8,18.75,86.05,18.870424171993026,-0.006381635669417296
2025-06-17,1639.9,18.67,86.29,19.004519643064086,-0.017602109884748973
2025-06-18,1632.9,18.43,86.49,18.879639264654877,-0.023816094065772786
2025-06-20,1622.9,17.68,86.58,18.744513744513746,-0.05679068334463011
2025-06-23,1584.0,18.1,86.73,18.263576617087512,-0.008956439393939308
2025-06-24,1581.6,18.3,85.92,18.407821229050278,-0.0058573596358116875
2025-06-25,1614.9,18.51,86.04,18.76917712691771,-0.013808656882778991
2025-06-26,1616.0,18.6,85.66,18.86528134485174,-0.014061881188118797
2025-06-27,1608.0,18.52,85.45,18.81802223522528,-0.01583706467661694
2025-06-30,1601.8,18.53,85.74,18.682062048052252,-0.00813946809838928
2025-07-01,1606.8,18.9,85.58,18.775414816545922,0.006635548917102163
2025-07-02,1610.5,18.88,85.7,18.79229871645274,0.0046668736417261325
2025-07-03,1618.7,18.96,85.3,18.976553341148886,-0.0008723049360597201
2025-07-07,1627.0,18.82,85.86,18.94945259725134,-0.0068314689612785084
2025-07-08,1638.7,18.89,85.75,19.110204081632652,-0.011522853481418127
2025-07-09,1633.7,18.82,85.69,19.065235149959157,-0.012862949133867985
2025-07-10,1615.8,18.1,85.65,18.865148861646233,-0.04055885629409561
2025-07-11,1594.9,18.19,85.8,18.58857808857809,-0.021442096683177536
2025-07-14,1570.3,18.01,85.99,18.261425747179906,-0.013768133477679467
2025-07-15,1585.6,18.22,85.82,18.47587974831042,-0.013849394550958793
2025-07-16,1607.9,18.5,85.96,18.705211726384366,-0.01097083151937317
2025-07-17,1583.5,18.47,86.08,18.39567843866171,0.004040164193242601
2025-07-18,1586.1,18.21,86.1,18.421602787456447,-0.011486665405712082
2025-07-21,1584.3,18.19,86.3,18.358053302433373,-0.009154200593321948
