date,capital,peak,drawdown
2024-08-22,107356.32887326751,107356.32887326751,0.0
2024-08-23,107356.32887326751,107356.32887326751,0.0
2024-08-26,107356.32887326751,107356.32887326751,0.0
2024-08-27,107356.32887326751,107356.32887326751,0.0
2024-08-28,107356.32887326751,107356.32887326751,0.0
2024-08-29,107356.32887326751,107356.32887326751,0.0
2024-08-30,107356.32887326751,107356.32887326751,0.0
2024-09-03,107356.32887326751,107356.32887326751,0.0
2024-09-04,107356.32887326751,107356.32887326751,0.0
2024-09-05,107356.32887326751,107356.32887326751,0.0
2024-09-06,107356.32887326751,107356.32887326751,0.0
2024-09-09,107356.32887326751,107356.32887326751,0.0
2024-09-10,107356.32887326751,107356.32887326751,0.0
2024-09-11,107356.32887326751,107356.32887326751,0.0
2024-09-12,107356.32887326751,107356.32887326751,0.0
2024-09-13,107356.32887326751,107356.32887326751,0.0
2024-09-16,107356.32887326751,107356.32887326751,0.0
2024-09-17,107356.32887326751,107356.32887326751,0.0
2024-09-18,107356.32887326751,107356.32887326751,0.0
2024-09-19,107356.32887326751,107356.32887326751,0.0
2024-09-20,107356.32887326751,107356.32887326751,0.0
2024-09-23,107356.32887326751,107356.32887326751,0.0
2024-09-24,107356.32887326751,107356.32887326751,0.0
2024-09-25,107356.32887326751,107356.32887326751,0.0
2024-09-26,107356.32887326751,107356.32887326751,0.0
2024-09-27,107356.32887326751,107356.32887326751,0.0
2024-09-30,107356.32887326751,107356.32887326751,0.0
2024-10-01,107356.32887326751,107356.32887326751,0.0
2024-10-03,107356.32887326751,107356.32887326751,0.0
2024-10-04,107356.32887326751,107356.32887326751,0.0
2024-10-07,107356.32887326751,107356.32887326751,0.0
2024-10-08,107356.32887326751,107356.32887326751,0.0
2024-10-09,107356.32887326751,107356.32887326751,0.0
2024-10-10,107356.32887326751,107356.32887326751,0.0
2024-10-11,107356.32887326751,107356.32887326751,0.0
2024-10-14,107356.32887326751,107356.32887326751,0.0
2024-10-15,107356.32887326751,107356.32887326751,0.0
2024-10-16,107356.32887326751,107356.32887326751,0.0
2024-10-17,107356.32887326751,107356.32887326751,0.0
2024-10-18,107356.32887326751,107356.32887326751,0.0
2024-10-21,107356.32887326751,107356.32887326751,0.0
2024-10-22,107356.32887326751,107356.32887326751,0.0
2024-10-23,107613.58256701837,107613.58256701837,0.0
2024-10-24,107613.58256701837,107613.58256701837,0.0
2024-10-25,107613.58256701837,107613.58256701837,0.0
2024-10-28,107613.58256701837,107613.58256701837,0.0
2024-10-29,107613.58256701837,107613.58256701837,0.0
2024-10-30,107613.58256701837,107613.58256701837,0.0
2024-10-31,107613.58256701837,107613.58256701837,0.0
2024-11-01,107613.58256701837,107613.58256701837,0.0
2024-11-04,107613.58256701837,107613.58256701837,0.0
2024-11-05,107613.58256701837,107613.58256701837,0.0
2024-11-06,107613.58256701837,107613.58256701837,0.0
2024-11-07,107613.58256701837,107613.58256701837,0.0
2024-11-08,107613.58256701837,107613.58256701837,0.0
2024-11-11,107613.58256701837,107613.58256701837,0.0
2024-11-12,107613.58256701837,107613.58256701837,0.0
2024-11-13,107613.58256701837,107613.58256701837,0.0
2024-11-14,107613.58256701837,107613.58256701837,0.0
2024-11-18,107613.58256701837,107613.58256701837,0.0
2024-11-19,107613.58256701837,107613.58256701837,0.0
2024-11-20,107613.58256701837,107613.58256701837,0.0
2024-11-21,107613.58256701837,107613.58256701837,0.0
2024-11-22,107613.58256701837,107613.58256701837,0.0
2024-11-25,107613.58256701837,107613.58256701837,0.0
2024-11-26,107613.58256701837,107613.58256701837,0.0
2024-11-27,107613.58256701837,107613.58256701837,0.0
2024-11-29,107613.58256701837,107613.58256701837,0.0
2024-12-02,107613.58256701837,107613.58256701837,0.0
2024-12-03,107613.58256701837,107613.58256701837,0.0
2024-12-04,107613.58256701837,107613.58256701837,0.0
2024-12-05,107613.58256701837,107613.58256701837,0.0
2024-12-06,107613.58256701837,107613.58256701837,0.0
2024-12-09,107613.58256701837,107613.58256701837,0.0
2024-12-10,107613.58256701837,107613.58256701837,0.0
2024-12-11,107613.58256701837,107613.58256701837,0.0
2024-12-12,107613.58256701837,107613.58256701837,0.0
2024-12-13,107613.58256701837,107613.58256701837,0.0
2024-12-16,107613.58256701837,107613.58256701837,0.0
2024-12-17,107613.58256701837,107613.58256701837,0.0
2024-12-18,107613.58256701837,107613.58256701837,0.0
2024-12-19,107613.58256701837,107613.58256701837,0.0
2024-12-20,107613.58256701837,107613.58256701837,0.0
2024-12-23,107613.58256701837,107613.58256701837,0.0
2024-12-24,107613.58256701837,107613.58256701837,0.0
2024-12-26,107613.58256701837,107613.58256701837,0.0
2024-12-27,107613.58256701837,107613.58256701837,0.0
2024-12-30,107613.58256701837,107613.58256701837,0.0
2024-12-31,107613.58256701837,107613.58256701837,0.0
2025-01-02,107613.58256701837,107613.58256701837,0.0
2025-01-03,107613.58256701837,107613.58256701837,0.0
2025-01-06,107613.58256701837,107613.58256701837,0.0
2025-01-07,107613.58256701837,107613.58256701837,0.0
2025-01-08,107613.58256701837,107613.58256701837,0.0
2025-01-10,107613.58256701837,107613.58256701837,0.0
2025-01-13,107613.58256701837,107613.58256701837,0.0
2025-01-14,107613.58256701837,107613.58256701837,0.0
2025-01-15,107613.58256701837,107613.58256701837,0.0
2025-01-16,107613.58256701837,107613.58256701837,0.0
2025-01-17,107613.58256701837,107613.58256701837,0.0
2025-01-21,107613.58256701837,107613.58256701837,0.0
2025-01-22,107613.58256701837,107613.58256701837,0.0
2025-01-23,107613.58256701837,107613.58256701837,0.0
2025-01-24,107862.84718551375,107862.84718551375,0.0
2025-01-27,107862.84718551375,107862.84718551375,0.0
2025-01-28,107862.84718551375,107862.84718551375,0.0
2025-01-29,107862.84718551375,107862.84718551375,0.0
2025-01-30,107862.84718551375,107862.84718551375,0.0
2025-01-31,107862.84718551375,107862.84718551375,0.0
2025-02-03,107862.84718551375,107862.84718551375,0.0
2025-02-04,107862.84718551375,107862.84718551375,0.0
2025-02-05,107862.84718551375,107862.84718551375,0.0
2025-02-06,107862.84718551375,107862.84718551375,0.0
2025-02-07,107862.84718551375,107862.84718551375,0.0
2025-02-10,107862.84718551375,107862.84718551375,0.0
2025-02-11,107862.84718551375,107862.84718551375,0.0
2025-02-12,107862.84718551375,107862.84718551375,0.0
2025-02-13,107862.84718551375,107862.84718551375,0.0
2025-02-14,107862.84718551375,107862.84718551375,0.0
2025-02-18,107862.84718551375,107862.84718551375,0.0
2025-02-19,107862.84718551375,107862.84718551375,0.0
2025-02-20,107862.84718551375,107862.84718551375,0.0
2025-02-21,107862.84718551375,107862.84718551375,0.0
2025-02-24,107862.84718551375,107862.84718551375,0.0
2025-02-25,107862.84718551375,107862.84718551375,0.0
2025-02-27,107862.84718551375,107862.84718551375,0.0
2025-02-28,107862.84718551375,107862.84718551375,0.0
2025-03-03,107862.84718551375,107862.84718551375,0.0
2025-03-04,107862.84718551375,107862.84718551375,0.0
2025-03-05,107862.84718551375,107862.84718551375,0.0
2025-03-06,108234.57568292985,108234.57568292985,0.0
2025-03-07,108234.57568292985,108234.57568292985,0.0
2025-03-10,108234.57568292985,108234.57568292985,0.0
2025-03-11,108234.57568292985,108234.57568292985,0.0
2025-03-12,108234.57568292985,108234.57568292985,0.0
2025-03-13,108234.57568292985,108234.57568292985,0.0
2025-03-17,108234.57568292985,108234.57568292985,0.0
2025-03-18,108234.57568292985,108234.57568292985,0.0
2025-03-19,108234.57568292985,108234.57568292985,0.0
2025-03-20,108234.57568292985,108234.57568292985,0.0
2025-03-21,108234.57568292985,108234.57568292985,0.0
2025-03-24,108546.03977720666,108546.03977720666,0.0
2025-03-25,108546.03977720666,108546.03977720666,0.0
2025-03-26,108546.03977720666,108546.03977720666,0.0
2025-03-27,108546.03977720666,108546.03977720666,0.0
2025-03-28,108546.03977720666,108546.03977720666,0.0
2025-04-01,108546.03977720666,108546.03977720666,0.0
2025-04-02,108546.03977720666,108546.03977720666,0.0
2025-04-03,108546.03977720666,108546.03977720666,0.0
2025-04-04,108546.03977720666,108546.03977720666,0.0
2025-04-07,108546.03977720666,108546.03977720666,0.0
2025-04-08,108546.03977720666,108546.03977720666,0.0
2025-04-09,108546.03977720666,108546.03977720666,0.0
2025-04-11,108546.03977720666,108546.03977720666,0.0
2025-04-15,108546.03977720666,108546.03977720666,0.0
2025-04-16,108546.03977720666,108546.03977720666,0.0
2025-04-17,108546.03977720666,108546.03977720666,0.0
2025-04-21,108546.03977720666,108546.03977720666,0.0
2025-04-22,108546.03977720666,108546.03977720666,0.0
2025-04-23,108854.76449112399,108854.76449112399,0.0
2025-04-24,108854.76449112399,108854.76449112399,0.0
2025-04-25,108854.76449112399,108854.76449112399,0.0
2025-04-28,108854.76449112399,108854.76449112399,0.0
2025-04-29,108854.76449112399,108854.76449112399,0.0
2025-04-30,108854.76449112399,108854.76449112399,0.0
2025-05-02,108854.76449112399,108854.76449112399,0.0
2025-05-05,108854.76449112399,108854.76449112399,0.0
2025-05-06,108854.76449112399,108854.76449112399,0.0
2025-05-07,108854.76449112399,108854.76449112399,0.0
2025-05-08,108854.76449112399,108854.76449112399,0.0
2025-05-09,108854.76449112399,108854.76449112399,0.0
2025-05-12,108854.76449112399,108854.76449112399,0.0
2025-05-13,108854.76449112399,108854.76449112399,0.0
2025-05-14,108854.76449112399,108854.76449112399,0.0
2025-05-15,108854.76449112399,108854.76449112399,0.0
2025-05-16,108854.76449112399,108854.76449112399,0.0
2025-05-19,108854.76449112399,108854.76449112399,0.0
2025-05-20,108854.76449112399,108854.76449112399,0.0
2025-05-21,108854.76449112399,108854.76449112399,0.0
2025-05-22,108854.76449112399,108854.76449112399,0.0
2025-05-23,108854.76449112399,108854.76449112399,0.0
2025-05-27,108854.76449112399,108854.76449112399,0.0
2025-05-28,108854.76449112399,108854.76449112399,0.0
2025-05-29,108854.76449112399,108854.76449112399,0.0
2025-05-30,108854.76449112399,108854.76449112399,0.0
2025-06-02,108854.76449112399,108854.76449112399,0.0
2025-06-03,108854.76449112399,108854.76449112399,0.0
2025-06-04,108854.76449112399,108854.76449112399,0.0
2025-06-05,108854.76449112399,108854.76449112399,0.0
2025-06-06,108854.76449112399,108854.76449112399,0.0
2025-06-09,108854.76449112399,108854.76449112399,0.0
2025-06-10,108854.76449112399,108854.76449112399,0.0
2025-06-11,108854.76449112399,108854.76449112399,0.0
2025-06-12,108854.76449112399,108854.76449112399,0.0
2025-06-13,108854.76449112399,108854.76449112399,0.0
2025-06-16,108854.76449112399,108854.76449112399,0.0
2025-06-17,108854.76449112399,108854.76449112399,0.0
2025-06-18,108854.76449112399,108854.76449112399,0.0
2025-06-20,108854.76449112399,108854.76449112399,0.0
2025-06-23,108854.76449112399,108854.76449112399,0.0
2025-06-24,108854.76449112399,108854.76449112399,0.0
2025-06-25,108854.76449112399,108854.76449112399,0.0
2025-06-26,108854.76449112399,108854.76449112399,0.0
2025-06-27,108854.76449112399,108854.76449112399,0.0
2025-06-30,108854.76449112399,108854.76449112399,0.0
2025-07-01,108854.76449112399,108854.76449112399,0.0
2025-07-02,109469.33189807339,109469.33189807339,0.0
2025-07-03,109469.33189807339,109469.33189807339,0.0
2025-07-07,109469.33189807339,109469.33189807339,0.0
2025-07-08,109469.33189807339,109469.33189807339,0.0
2025-07-09,109469.33189807339,109469.33189807339,0.0
2025-07-10,109469.33189807339,109469.33189807339,0.0
2025-07-11,109469.33189807339,109469.33189807339,0.0
2025-07-14,109469.33189807339,109469.33189807339,0.0
2025-07-15,109469.33189807339,109469.33189807339,0.0
2025-07-16,109469.33189807339,109469.33189807339,0.0
2025-07-17,109902.8197297301,109902.8197297301,0.0
2025-07-18,109902.8197297301,109902.8197297301,0.0
2025-07-21,109902.8197297301,109902.8197297301,0.0
2025-07-22,109902.8197297301,109902.8197297301,0.0
2025-07-23,109902.8197297301,109902.8197297301,0.0
2025-07-24,109902.8197297301,109902.8197297301,0.0
2025-07-25,109902.8197297301,109902.8197297301,0.0
2025-07-28,109902.8197297301,109902.8197297301,0.0
2025-07-29,109902.8197297301,109902.8197297301,0.0
2025-07-30,109902.8197297301,109902.8197297301,0.0
2025-07-31,109902.8197297301,109902.8197297301,0.0
2025-08-01,109902.8197297301,109902.8197297301,0.0
2025-08-04,109902.8197297301,109902.8197297301,0.0
2025-08-05,109902.8197297301,109902.8197297301,0.0
2025-08-06,109902.8197297301,109902.8197297301,0.0
2025-08-07,109902.8197297301,109902.8197297301,0.0
2025-08-08,109902.8197297301,109902.8197297301,0.0
2025-08-11,109902.8197297301,109902.8197297301,0.0
2025-08-12,109902.8197297301,109902.8197297301,0.0
2025-08-13,109902.8197297301,109902.8197297301,0.0
2025-08-14,109902.8197297301,109902.8197297301,0.0
2025-08-18,109902.8197297301,109902.8197297301,0.0
2025-08-19,109902.8197297301,109902.8197297301,0.0
2025-08-20,109902.8197297301,109902.8197297301,0.0
2025-08-21,109902.8197297301,109902.8197297301,0.0
2025-08-22,109902.8197297301,109902.8197297301,0.0
2025-08-25,109902.8197297301,109902.8197297301,0.0
2025-08-26,109902.8197297301,109902.8197297301,0.0
2025-08-28,109902.8197297301,109902.8197297301,0.0
2025-08-29,109902.8197297301,109902.8197297301,0.0
2025-09-02,109902.8197297301,109902.8197297301,0.0
2025-09-03,109902.8197297301,109902.8197297301,0.0
2025-09-04,109902.8197297301,109902.8197297301,0.0
2025-09-05,109902.8197297301,109902.8197297301,0.0
2025-09-08,109902.8197297301,109902.8197297301,0.0
2025-09-09,110261.59350002004,110261.59350002004,0.0
2025-09-10,110261.59350002004,110261.59350002004,0.0
2025-09-11,110261.59350002004,110261.59350002004,0.0
2025-09-12,110261.59350002004,110261.59350002004,0.0
2025-09-15,110261.59350002004,110261.59350002004,0.0
2025-09-16,110261.59350002004,110261.59350002004,0.0
2025-09-17,110261.59350002004,110261.59350002004,0.0
2025-09-18,110261.59350002004,110261.59350002004,0.0
2025-09-19,110261.59350002004,110261.59350002004,0.0
2025-09-22,110261.59350002004,110261.59350002004,0.0
2025-09-23,110261.59350002004,110261.59350002004,0.0
2025-09-24,110261.59350002004,110261.59350002004,0.0
2025-09-25,110261.59350002004,110261.59350002004,0.0
2025-09-26,110261.59350002004,110261.59350002004,0.0
2025-09-29,110261.59350002004,110261.59350002004,0.0
2025-09-30,110261.59350002004,110261.59350002004,0.0
2025-10-01,110261.59350002004,110261.59350002004,0.0
2025-10-03,110261.59350002004,110261.59350002004,0.0
2025-10-06,110261.59350002004,110261.59350002004,0.0
2025-10-07,110261.59350002004,110261.59350002004,0.0
2025-10-08,110261.59350002004,110261.59350002004,0.0
2025-10-09,110261.59350002004,110261.59350002004,0.0
2025-10-10,110261.59350002004,110261.59350002004,0.0
2025-10-13,110261.59350002004,110261.59350002004,0.0
2025-10-14,110261.59350002004,110261.59350002004,0.0
2025-10-15,110261.59350002004,110261.59350002004,0.0
2025-10-16,110261.59350002004,110261.59350002004,0.0
2025-10-17,110626.68495582633,110626.68495582633,0.0
2025-10-20,110626.68495582633,110626.68495582633,0.0
2025-10-21,110626.68495582633,110626.68495582633,0.0
2025-10-23,110626.68495582633,110626.68495582633,0.0
2025-10-24,110626.68495582633,110626.68495582633,0.0
2025-10-27,111112.9743621172,111112.9743621172,0.0
2025-10-28,111112.9743621172,111112.9743621172,0.0
2025-10-29,111112.9743621172,111112.9743621172,0.0
2025-10-30,111112.9743621172,111112.9743621172,0.0
2025-10-31,111112.9743621172,111112.9743621172,0.0
2025-11-03,111112.9743621172,111112.9743621172,0.0
2025-11-04,111112.9743621172,111112.9743621172,0.0
2025-11-06,111112.9743621172,111112.9743621172,0.0
2025-11-07,111112.9743621172,111112.9743621172,0.0
2025-11-10,111112.9743621172,111112.9743621172,0.0
2025-11-11,111112.9743621172,111112.9743621172,0.0
2025-11-12,111112.9743621172,111112.9743621172,0.0
2025-11-13,111112.9743621172,111112.9743621172,0.0
2025-11-14,111112.9743621172,111112.9743621172,0.0
2025-11-17,111112.9743621172,111112.9743621172,0.0
2025-11-18,111112.9743621172,111112.9743621172,0.0
2025-11-19,111112.9743621172,111112.9743621172,0.0
2025-11-20,111112.9743621172,111112.9743621172,0.0
2025-11-21,111112.9743621172,111112.9743621172,0.0
2025-11-24,111112.9743621172,111112.9743621172,0.0
2025-11-25,111112.9743621172,111112.9743621172,0.0
2025-11-26,111112.9743621172,111112.9743621172,0.0
2025-11-28,111112.9743621172,111112.9743621172,0.0
2025-12-01,111112.9743621172,111112.9743621172,0.0
2025-12-02,111112.9743621172,111112.9743621172,0.0
2025-12-03,111112.9743621172,111112.9743621172,0.0
2025-12-04,111112.9743621172,111112.9743621172,0.0
2025-12-05,111112.9743621172,111112.9743621172,0.0
2025-12-08,111112.9743621172,111112.9743621172,0.0
2025-12-09,111413.67650984596,111413.67650984596,0.0
2025-12-10,111413.67650984596,111413.67650984596,0.0
2025-12-11,111413.67650984596,111413.67650984596,0.0
2025-12-12,111413.67650984596,111413.67650984596,0.0
2025-12-15,111413.67650984596,111413.67650984596,0.0
2025-12-16,111413.67650984596,111413.67650984596,0.0
2025-12-17,111413.67650984596,111413.67650984596,0.0
2025-12-18,111413.67650984596,111413.67650984596,0.0
2025-12-19,111413.67650984596,111413.67650984596,0.0
2025-12-22,111413.67650984596,111413.67650984596,0.0
2025-12-23,112092.45403751185,112092.45403751185,0.0
2025-12-24,112092.45403751185,112092.45403751185,0.0
2025-12-26,112092.45403751185,112092.45403751185,0.0
2025-12-29,112092.45403751185,112092.45403751185,0.0
2025-12-30,112092.45403751185,112092.45403751185,0.0
2025-12-31,112092.45403751185,112092.45403751185,0.0
2026-01-02,112092.45403751185,112092.45403751185,0.0
2026-01-05,112092.45403751185,112092.45403751185,0.0
2026-01-06,112092.45403751185,112092.45403751185,0.0
2026-01-07,112092.45403751185,112092.45403751185,0.0
2026-01-08,112092.45403751185,112092.45403751185,0.0
2026-01-09,112092.45403751185,112092.45403751185,0.0
2026-01-12,112092.45403751185,112092.45403751185,0.0
2026-01-13,112092.45403751185,112092.45403751185,0.0
2026-01-14,112092.45403751185,112092.45403751185,0.0
2026-01-16,113041.172111623,113041.172111623,0.0
2026-01-20,113041.172111623,113041.172111623,0.0
2026-01-21,113041.172111623,113041.172111623,0.0
2026-01-22,113041.172111623,113041.172111623,0.0
2026-01-23,113041.172111623,113041.172111623,0.0
2026-01-27,113041.172111623,113041.172111623,0.0
2026-01-28,113041.172111623,113041.172111623,0.0
2026-01-29,113041.172111623,113041.172111623,0.0
2026-01-30,113041.172111623,113041.172111623,0.0
2026-02-02,113041.172111623,113041.172111623,0.0
2026-02-03,113041.172111623,113041.172111623,0.0
2026-02-04,113041.172111623,113041.172111623,0.0
2026-02-05,113343.60398926152,113343.60398926152,0.0
2026-02-06,113343.60398926152,113343.60398926152,0.0
2026-02-09,113343.60398926152,113343.60398926152,0.0
2026-02-10,113343.60398926152,113343.60398926152,0.0
2026-02-11,113343.60398926152,113343.60398926152,0.0
2026-02-12,113343.60398926152,113343.60398926152,0.0
2026-02-13,113343.60398926152,113343.60398926152,0.0
2026-02-17,113343.60398926152,113343.60398926152,0.0
2026-02-18,113343.60398926152,113343.60398926152,0.0
2026-02-19,113343.60398926152,113343.60398926152,0.0
2026-02-20,113343.60398926152,113343.60398926152,0.0
2026-02-23,113343.60398926152,113343.60398926152,0.0
2026-02-24,113343.60398926152,113343.60398926152,0.0
2026-02-25,114133.73368519067,114133.73368519067,0.0
2026-02-26,114133.73368519067,114133.73368519067,0.0
2026-02-27,114133.73368519067,114133.73368519067,0.0
2026-03-02,114133.73368519067,114133.73368519067,0.0
2026-03-04,114133.73368519067,114133.73368519067,0.0
2026-03-05,114133.73368519067,114133.73368519067,0.0
2026-03-06,114133.73368519067,114133.73368519067,0.0
2026-03-09,114133.73368519067,114133.73368519067,0.0
2026-03-10,114549.63226225213,114549.63226225213,0.0
2026-03-11,114549.63226225213,114549.63226225213,0.0
2026-03-12,114549.63226225213,114549.63226225213,0.0
2026-03-13,114549.63226225213,114549.63226225213,0.0
2026-03-16,114549.63226225213,114549.63226225213,0.0
2026-03-17,114549.63226225213,114549.63226225213,0.0
2026-03-18,114549.63226225213,114549.63226225213,0.0
2026-03-19,114549.63226225213,114549.63226225213,0.0
2026-03-20,114549.63226225213,114549.63226225213,0.0
2026-03-23,114549.63226225213,114549.63226225213,0.0
2026-03-24,114549.63226225213,114549.63226225213,0.0
2026-03-25,114549.63226225213,114549.63226225213,0.0
2026-03-27,114549.63226225213,114549.63226225213,0.0
2026-03-30,115103.08830640596,115103.08830640596,0.0
2026-04-01,115103.08830640596,115103.08830640596,0.0
2026-04-02,115103.08830640596,115103.08830640596,0.0
2026-04-06,115103.08830640596,115103.08830640596,0.0
2026-04-07,115103.08830640596,115103.08830640596,0.0
2026-04-08,115103.08830640596,115103.08830640596,0.0
2026-04-09,115103.08830640596,115103.08830640596,0.0
2026-04-10,115103.08830640596,115103.08830640596,0.0
2026-04-13,115103.08830640596,115103.08830640596,0.0
2026-04-15,115103.08830640596,115103.08830640596,0.0
2026-04-16,115103.08830640596,115103.08830640596,0.0
2026-04-17,115103.08830640596,115103.08830640596,0.0
2026-04-20,115103.08830640596,115103.08830640596,0.0
2026-04-21,115424.25965891925,115424.25965891925,0.0
2026-04-22,115424.25965891925,115424.25965891925,0.0
2026-04-23,115424.25965891925,115424.25965891925,0.0
2026-04-24,115424.25965891925,115424.25965891925,0.0
2026-04-27,115424.25965891925,115424.25965891925,0.0
2026-04-28,115424.25965891925,115424.25965891925,0.0
2026-04-29,115911.76454872671,115911.76454872671,0.0
2026-04-30,115911.76454872671,115911.76454872671,0.0
2026-05-04,115911.76454872671,115911.76454872671,0.0
2026-05-05,115911.76454872671,115911.76454872671,0.0
2026-05-06,115911.76454872671,115911.76454872671,0.0
2026-05-07,115911.76454872671,115911.76454872671,0.0
2026-05-08,115911.76454872671,115911.76454872671,0.0
2026-05-11,115911.76454872671,115911.76454872671,0.0
2026-05-12,115911.76454872671,115911.76454872671,0.0
2026-05-13,115911.76454872671,115911.76454872671,0.0
2026-05-14,115911.76454872671,115911.76454872671,0.0
2026-05-15,115911.76454872671,115911.76454872671,0.0
2026-05-18,115911.76454872671,115911.76454872671,0.0
2026-05-19,115911.76454872671,115911.76454872671,0.0
2026-05-20,115911.76454872671,115911.76454872671,0.0
2026-05-21,115911.76454872671,115911.76454872671,0.0
2026-05-22,115911.76454872671,115911.76454872671,0.0
2026-05-26,115911.76454872671,115911.76454872671,0.0
2026-05-27,115911.76454872671,115911.76454872671,0.0
2026-05-29,115911.76454872671,115911.76454872671,0.0
2026-06-01,115911.76454872671,115911.76454872671,0.0
2026-06-02,116486.50254576032,116486.50254576032,0.0
2026-06-03,116486.50254576032,116486.50254576032,0.0
2026-06-04,116486.50254576032,116486.50254576032,0.0
2026-06-05,116486.50254576032,116486.50254576032,0.0
2026-06-08,116486.50254576032,116486.50254576032,0.0
2026-06-09,116486.50254576032,116486.50254576032,0.0
2026-06-10,116486.50254576032,116486.50254576032,0.0
2026-06-11,116486.50254576032,116486.50254576032,0.0
2026-06-12,116486.50254576032,116486.50254576032,0.0
2026-06-15,116486.50254576032,116486.50254576032,0.0
2026-06-16,116486.50254576032,116486.50254576032,0.0
2026-06-17,116486.50254576032,116486.50254576032,0.0
2026-06-18,116486.50254576032,116486.50254576032,0.0
2026-06-22,116486.50254576032,116486.50254576032,0.0
2026-06-23,116486.50254576032,116486.50254576032,0.0
2026-06-24,116486.50254576032,116486.50254576032,0.0
2026-06-25,116486.50254576032,116486.50254576032,0.0
2026-06-29,116486.50254576032,116486.50254576032,0.0
2026-06-30,116486.50254576032,116486.50254576032,0.0
2026-07-01,117144.6549498503,117144.6549498503,0.0
2026-07-02,117144.6549498503,117144.6549498503,0.0
2026-07-06,117144.6549498503,117144.6549498503,0.0
2026-07-07,117144.6549498503,117144.6549498503,0.0
2026-07-08,117144.6549498503,117144.6549498503,0.0
2026-07-09,117144.6549498503,117144.6549498503,0.0
2026-07-10,117144.6549498503,117144.6549498503,0.0
2026-07-13,117144.6549498503,117144.6549498503,0.0
2026-07-14,117144.6549498503,117144.6549498503,0.0
2026-07-15,117144.6549498503,117144.6549498503,0.0
2026-07-16,117144.6549498503,117144.6549498503,0.0
2026-07-17,117144.6549498503,117144.6549498503,0.0
2026-07-20,117144.6549498503,117144.6549498503,0.0
2026-07-21,117144.6549498503,117144.6549498503,0.0
2026-07-22,117144.6549498503,117144.6549498503,0.0
2026-07-23,117144.6549498503,117144.6549498503,0.0
2026-07-24,117144.6549498503,117144.6549498503,0.0
2026-07-27,117144.6549498503,117144.6549498503,0.0
2026-07-28,117144.6549498503,117144.6549498503,0.0
2026-07-29,117144.6549498503,117144.6549498503,0.0
2026-07-30,117144.6549498503,117144.6549498503,0.0
2026-07-31,117144.6549498503,117144.6549498503,0.0
2026-08-03,117144.6549498503,117144.6549498503,0.0
2026-08-04,117144.6549498503,117144.6549498503,0.0
2026-08-05,117144.6549498503,117144.6549498503,0.0
2026-08-06,117144.6549498503,117144.6549498503,0.0
2026-08-07,117266.62650631774,117266.62650631774,0.0
2026-08-10,117266.62650631774,117266.62650631774,0.0
2026-08-11,117266.62650631774,117266.62650631774,0.0
2026-08-12,117266.62650631774,117266.62650631774,0.0
2026-08-13,117266.62650631774,117266.62650631774,0.0
2026-08-14,117266.62650631774,117266.62650631774,0.0
2026-08-17,117266.62650631774,117266.62650631774,0.0
2026-08-18,117266.62650631774,117266.62650631774,0.0
2026-08-19,117266.62650631774,117266.62650631774,0.0
2026-08-20,117266.62650631774,117266.62650631774,0.0
2026-08-21,117266.62650631774,117266.62650631774,0.0
2026-08-24,117266.62650631774,117266.62650631774,0.0
2026-08-25,117266.62650631774,117266.62650631774,0.0
2026-08-26,117266.62650631774,117266.62650631774,0.0
2026-08-27,117266.62650631774,117266.62650631774,0.0
2026-08-28,117266.62650631774,117266.62650631774,0.0
2026-08-31,117266.62650631774,117266.62650631774,0.0
2026-09-01,117266.62650631774,117266.62650631774,0.0
2026-09-02,117266.62650631774,117266.62650631774,0.0
2026-09-03,117266.62650631774,117266.62650631774,0.0
2026-09-04,117266.62650631774,117266.62650631774,0.0
2026-09-08,117266.62650631774,117266.62650631774,0.0
2026-09-09,117266.62650631774,117266.62650631774,0.0
2026-09-10,117266.62650631774,117266.62650631774,0.0
2026-09-11,117266.62650631774,117266.62650631774,0.0
2026-09-15,117266.62650631774,117266.62650631774,0.0
2026-09-16,117266.62650631774,117266.62650631774,0.0
2026-09-17,117266.62650631774,117266.62650631774,0.0
2026-09-18,117266.62650631774,117266.62650631774,0.0
2026-09-21,117266.62650631774,117266.62650631774,0.0
